clickability_test_id,headline,impressions,clicks
53de76167279bffac4000026,How Does One Disease Look So Different Around The World?,4910,20
53de7de17279bf17fa00001c,Is Breast Cancer An Automatic Death Sentence? Kinda Depends On Where You Live.,3628,15
52d766a4b487053472000ceb,"50 Years Ago, One President Put Something Into Motion That Actually Worked",2169,29
52d766a4b487053472000ceb,"50 Years Ago, One President Put Something Into Motion That Actually Worked",2163,32
52d766a4b487053472000ceb,"50 Years Ago, One President Put Something Into Motion That Actually Worked",2195,28
52d766a4b487053472000ceb,"50 Years Ago, One President Put Something Into Motion That Actually Worked",2290,45
52d758ab392cefbc0000092a,To The Men That Mistreated These Girls (And Their Mothers): You. Just. Got. Burned.,1756,48
52d758ab392cefbc0000092a,To The Men That Mistreated These Girls (And Their Mothers): You. Just. Got. Burned.,1791,52
52d758ab392cefbc0000092a,To The Men That Mistreated These Girls (And Their Mothers): You. Just. Got. Burned.,1710,56
52d758ab392cefbc0000092a,To The Men That Mistreated These Girls (And Their Mothers): You. Just. Got. Burned.,1783,85
52d7196274cd933f650038a6,A Store Owner Pranks Customers And I Can't Help But Love Him For It,2996,74
52d7196274cd933f650038a6,A Store Owner Pranks Customers And I Can't Help But Love Him For It,2715,78
52d7196274cd933f650038a6,A Store Owner Pranks Customers And I Can't Help But Love Him For It,2702,84
52d7196274cd933f650038a6,A Store Owner Pranks Customers And I Can't Help But Love Him For It,2889,67
534983a3325be93e7c000035,Google Has A Funny Way Of Erasing All Of The Moments In Women's History With Just 11 Letters,2038,58
52d6bfd77ca0fa29480021fa,"Lady Stereotypes, Right After Your Commercial Break Full Of Female Stereotypes",2886,46
52d6bfd77ca0fa29480021fa,"Lady Stereotypes, Right After Your Commercial Break Full Of Female Stereotypes",2971,31
52d6bfd77ca0fa29480021fa,"Lady Stereotypes, Right After Your Commercial Break Full Of Female Stereotypes",2890,63
52d6bfd77ca0fa29480021fa,"Lady Stereotypes, Right After Your Commercial Break Full Of Female Stereotypes",2829,46
52d6c904a59a8c40f3000104,Raised By Black Panthers. Made History With Music. Died At 25. But Hear Him In His Own Words.,2883,70
52d6c904a59a8c40f3000104,"How Dan Quayle Hurt Tupac Shakur’s Feelings, And Other Things You Maybe Didn't Expect From A Rapper",2865,38
52d6c904a59a8c40f3000104,Too Young Or Too Old To Have Loved Tupac? Here’s An Interview Clip To Introduce You To His Genius.,2900,59
52d6c904a59a8c40f3000104,The Library Of Congress Added Tupac To Their Collection. Here's Why You Should Add Him To Yours.,2826,43
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2537,39
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2492,35
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2456,40
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2414,40
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2470,52
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2455,40
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2484,47
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2479,28
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2451,30
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2459,36
52d6bee6b20e4e324a002596,"Killer Whales Are Smart. Like, People Smart. But How SeaWorld Treats Them? Just Plain Stupid.",2467,39
52d6b780e0a8cd9e23002556,You Shouldn't Text And Drive For The Same Reason You Shouldn't Zone Out While A Lion Eats Your Arm,2884,33
52d6b780e0a8cd9e23002556,"Multitasking Is Considered A Positive Characteristic, But It Can Actually Kill You",2994,45
52d6b780e0a8cd9e23002556,An Animated Brain Explains The Way You Can Temporarily Go Blind Without Actually Going Blind,2865,42
52d6b780e0a8cd9e23002556,A Short Film That Shows You How Your Brain Breaks When You Do Something You're Not Supposed To Do,2933,96
52d6a1d7519b9329f9002188,Here's A Fact About Sharks And Humans That Will Stay With You Every Hour On The Hour Today,2829,96
52d6a1d7519b9329f9002188,Here's Some Information That I Guarantee Will Stay With You Every Hour On The Hour Today,2765,89
52d6a1d7519b9329f9002188,Here's A Fact About Sharks And Humans That'll Stay With You Every Hour On The Hour Today,2833,114
52d6725cab9f5eab72001b48,A Creative Way To Empower Kids That Involves Something I've Only Ever Done In Video Games,2094,30
52d6725cab9f5eab72001b48,Skateboarding Is Ace And These Awesome Kids Are Showing It Can Change Lives,2094,18
52d621e54b35eb942d00134a,Here’s Some Prison Food That Actually Isn’t Also Being Used To Punish Inmates,2208,26
52d621e54b35eb942d00134a,Here’s Some Prison Food That Actually Isn’t Also Being Used To Punish Inmates,2167,30
52d5a86478c9b9d273000d5e,Here's Some Information That I Guarantee Will Say With You Every Hour On The Hour Today,4178,54
52d5a86478c9b9d273000d5e,Here's Some Information That I Guarantee Will Say With You Every Hour On The Hour Today,4159,61
52d5a86478c9b9d273000d5e,Here's Some Information That I Guarantee Will Say With You Every Hour On The Hour Today,4056,58
52d5a86478c9b9d273000d5e,Here's Some Information That I Guarantee Will Say With You Every Hour On The Hour Today,4071,69
52d59afcf5842ed00e0007ea,"Simba Did It And He's A Fricking Lion. So What's Your Excuse, Puny Human?",3382,35
52d59afcf5842ed00e0007ea,"All Aboard The Train To Tastyville: 2,000 Types Of Food You Probably Haven't Tried Yet",3260,40
52d59afcf5842ed00e0007ea,"Almost 2,000 Types Of These Are Totally Edible And Yet Here We Are, Not Eatin' Them",3215,59
52d59afcf5842ed00e0007ea,WATCH: The Food You're Probably Not Eating For All The Wrong Reasons,3498,62
52d59afcf5842ed00e0007ea,Tastes Like Chicken (Maybe): The Food You're Probably Not Eating For All The Wrong Reasons,3412,42
52d58f9778c9b997e50002a5,"Overnight, A Man Lost His Ability To Move And Speak. So He Resumed His Life As A Robot. Sort Of.",4077,55
52d58f9778c9b997e50002a5,"Overnight, A Man Lost His Ability To Move And Speak. So He Resumed His Life As A Robot. Sort Of.",4211,70
52d58f9778c9b997e50002a5,"Overnight, A Man Lost His Ability To Move And Speak. So He Resumed His Life As A Robot. Sort Of.",4228,76
52d58f9778c9b997e50002a5,"Overnight, A Man Lost His Ability To Move And Speak. So He Resumed His Life As A Robot. Sort Of.",4393,87
52d58dacf0464710af0001f9,"The Public Library Has A Secret Superpower, And It Isn’t In Hardcover Or Paperback",4148,37
52d58dacf0464710af0001f9,First They Gave Books For Free. Then Music And Movies. Now It’s The Internet. Are They Nuts?,4310,44
52d58dacf0464710af0001f9,First They Gave Books For Free. Then Music And Movies. Now It’s The Internet. Are They Nuts?,4297,42
52d58dacf0464710af0001f9,First They Gave Us Books For Free. Then Music And Movies. Now It’s The Internet. Are They Nuts?,4297,53
52d585732737890bde00020f,"If Your Paycheck Could Talk, It Would Tell You…",4094,26
52d585732737890bde00020f,"If Your Paycheck Could Talk, It Would Tell You…",3782,28
52d585732737890bde00020f,"If Your Paycheck Could Talk, It Would Tell You…",3876,25
52d585732737890bde00020f,"If Your Paycheck Could Talk, It Would Tell You…",4008,59
52d56483b0761037f000003d,A Guy Who Can't Use His Limbs Or Talk Plays Soccer And Gives Speeches. Here's How.,3739,10
52d56483b0761037f000003d,We Worry About Robots Replacing People At Jobs. What If They Replaced People In Life?,3712,11
52d56483b0761037f000003d,Ever Think Technology Is Ruining Our Lives? Try Telling That To A Guy Who Lives As A Robot.,3603,10
52d56483b0761037f000003d,"Overnight, A Man Lost His Ability To Move And Speak. So He Resumed His Life As A Robot. Sort Of.",3694,15
52d569abcf7c51b2d2001cb4,3 Simple Lessons Brought To You By A First-Class Passenger On The Plane That Landed In The Hudson,4001,60
52d569abcf7c51b2d2001cb4,3 Important Lessons Brought To You By A First-Class Passenger On The Plane That Landed In The Hudson,4071,30
52d569abcf7c51b2d2001cb4,3 Tokens Of Advice Brought To You By A First-Class Passenger On The Plane That Landed In The Hudson,4164,48
52d569abcf7c51b2d2001cb4,3 Pieces Of Advice Brought To You By A First-Class Passenger On The Plane That Landed In The Hudson,4052,48
53dec699b31710155700003b,So Awkward. A New Congressman Assumes His Brown-Skinned Colleagues Are Foreigners.,3668,78
52d4eeea7066538397003007,You May Be Startled By Where She Ends Up At The End Of The Video,2289,30
52d4eeea7066538397003007,You May Be Startled By Where She Ends Up At The End Of The Video,2219,52
52d4eeea7066538397003007,You May Be Startled By Where She Ends Up At The End Of The Video,2257,51
52d4eeea7066538397003007,You May Be Startled By Where She Ends Up At The End Of The Video,2204,44
52d4d5ca5f44e3370d002b17,Russell Brand Speaks Candidly About America's Habit Of Creating Terrorists,2295,24
52d4d5ca5f44e3370d002b17,Russell Brand Just Learned A Bunch About Drone Strikes. Here's What He Said.,2223,29
52d4d5ca5f44e3370d002b17,Russell Brand Takes 90 Seconds To Break Down American Drone Strikes,2361,24
52d4d5ca5f44e3370d002b17,Russell Brand Takes 90 Seconds To Break Down American Drone Strikes,2328,25
52d4aa93d05e114714001f39,3 Pieces Of Advice Brought To You By A First-Class Passenger On The Plane That Landed In The Hudson,4502,51
52d4aa93d05e114714001f39,3 Pieces Of Advice Brought To You By A First-Class Passenger On The Plane That Landed In The Hudson,4570,43
52d4aa93d05e114714001f39,3 Pieces Of Advice Brought To You By A First-Class Passenger On The Plane That Landed In The Hudson,4570,32
52d4aa93d05e114714001f39,3 Pieces Of Advice Brought To You By A First-Class Passenger On The Plane That Landed In The Hudson,4636,55
52d45854b0761019bc000287,Look! A Fancy Science Guy Put Some Of The Most Important Complex Facts Of Our Time Into Poems.,4692,16
52d45854b0761019bc000287,Look! A Genius Science Guy Put Some Of The Most Important Complex Facts Of Our Time Into Haikus.,4568,15
52d45854b0761019bc000287,READ: A Fancy Science Guy Put Some Of The Most Important Complex Facts Of Our Time Into Haikus.,4678,23
52d45854b0761019bc000287,Look! A Fancy Science Guy Put Some Of The Most Important Complex Facts Of Our Time Into Haikus.,4623,12
52d44587feef5cf2790013a3,Be Right Back! Right After Your Commercial Break Full Of Female Stereotypes.,2832,31
52d44587feef5cf2790013a3,"We'll Be Back, Right After Your Commercial Break Full Of Female Stereotypes",2847,41
52d44587feef5cf2790013a3,"The Smooth, Tart, Creamy Taste Of Stereotypes",2927,30
52d44587feef5cf2790013a3,"Female Stereotypes, Right After Your Commercial Break Full Of Female Stereotypes",2909,42
52d404c496ad7c1a30000988,Should We Be Concerned That A Lotta People Don’t Instantly Know The Answer To This Question?,2331,79
52d404c496ad7c1a30000988,Should We Be Concerned That A Lotta People Don’t Instantly Know The Answer To This Question?,2277,61
52d404c496ad7c1a30000988,Should We Be Concerned That A Lotta People Don’t Instantly Know The Answer To This Question?,2212,62
52d404c496ad7c1a30000988,Should We Be Concerned That A Lotta People Don’t Instantly Know The Answer To This Question?,2309,55
52d3a12d7c477d73400002eb,10 Simple Minutes A Day Could Change Your Perspective On All The Things,2142,28
52d3a12d7c477d73400002eb,10 Simple Minutes A Day Could Change Your Perspective On All The Things,2171,19
52d3a12d7c477d73400002eb,10 Simple Minutes A Day Could Change Your Perspective On All The Things,2077,27
52d3a12d7c477d73400002eb,10 Simple Minutes A Day Could Change Your Perspective On All The Things,2120,21
52d3767ac43f61d296002c50,My Wish: That Powerfully Devastating Poetry Like This Didn't Need To Exist At All,2457,16
52d3767ac43f61d296002c50,"I Hope You Don't Get What This Poem Means. Like, I Really Hope You Have No Idea What It's About.",2346,27
52d3767ac43f61d296002c50,Why I Wish No One Could Relate To What This Woman Expresses In Her Poem,2400,23
52d3767ac43f61d296002c50,I Wish 1 in 3 Women Didn’t Have A Personal Experience With This Issue,2515,33
52d3556c73db47f75c00288a,"Being A Sex Object Is Empowering. Oh, Wait, No It’s Not. Here’s Why.",5009,64
52d3556c73db47f75c00288a,"Being A Sex Object Is Empowering. Oh, Wait, No It’s Not. Here’s Why.",4873,99
52d33aadbdf8fecea000253f,"Being A Sex Object Is Empowering. Oh, Wait, No It’s Not. Here’s Why.",2509,52
52d33aadbdf8fecea000253f,"Being A Sex Object Is Empowering. Oh, Wait, No It’s Not. Here’s Why.",2538,32
52d33aadbdf8fecea000253f,"Being A Sex Object Is Empowering. Oh, Wait, No It’s Not. Here’s Why.",2534,27
52d33aadbdf8fecea000253f,"Being A Sex Object Is Empowering. Oh, Wait, No It’s Not. Here’s Why.",2423,36
52d320c473db47f75c00206c,"If Everyone Knew What Global Warming Really Was, Maybe We'd Start Talking About It Differently",2541,18
52d320c473db47f75c00206c,"If Everyone Knew What Global Warming Really Was, Maybe We'd Start Talking About It Differently",2536,17
52d320c473db47f75c00206c,"If Everyone Knew What Global Warming Really Was, Maybe We'd Start Talking About It Differently",2545,21
52d320c473db47f75c00206c,"If Everyone Knew What Global Warming Really Was, Maybe We'd Start Talking About It Differently",2463,20
52d3164015b376955a001cd7,"His Bullies Used Sticks And Stones, So He Turned The Experience Into Beautiful Words To Teach Them",5124,51
52d3164015b376955a001cd7,"His Bullies Used Sticks And Stones, So He Turned The Experience Into Beautiful Words To Hurt Them",5051,73
52d2dfdae8f8694d1900151f,A Man Has Spent Several Decades Dressing Up Like A Homeless Person. The Reason Is Fantastic.,2784,42
52d2dfdae8f8694d1900151f,A Doctor Has Spent Several Decades Dressing Up Like A Homeless Man. The Reason Is Fantastic.,2838,57
52d2dfdae8f8694d1900151f,A Man Has Spent Several Decades Dressing Up Like A Homeless Person. The Reason Is Fantastic.,2757,37
52d2dfdae8f8694d1900151f,A Doctor Has Spent Several Decades Dressing Up Like A Homeless Man. The Reason Is Fantastic.,2761,76
52d1c8cb011cf1f8ca001a37,"A Rare Disease Just Took 17-Year-Old Sam’s Life, But Oh, What A Happy Life It Was",2865,20
52d1c8cb011cf1f8ca001a37,"Sam Just Lost His Life To A Rare Disease, But It's The Battles He Won He'd Like To Tell You About",2762,24
52d1c8cb011cf1f8ca001a37,How Did Sam Accomplish So Much In His Short 17 Years Of Life? He Had Three Secrets.,2859,36
52d1c8cb011cf1f8ca001a37,"Right Before Dying From A Rare Life-Long Disease, Sam Revealed His Three Secrets To Happiness",2850,40
52d0ce5ddce55b11c50004b9,"Here Is A Young Woman Whose Voice Is So Special 128,000+ People Like It",3383,53
52d0ce5ddce55b11c50004b9,"Here's A Young Woman Whose Voice Is So Special 128,000+ People Like It",3364,59
52d0ce5ddce55b11c50004b9,"Here's A Young Woman Whose Voice Is So Special 128,000+ People Like It",3361,71
52d0ce5ddce55b11c50004b9,"Here's A Young Woman Whose Voice Is So Special 128,000+ People Like It",3357,58
536173ab29b7aff8d800002e,One Organization's Plan To Reweave The World Around In Quite An Interesting Way,3359,11
52d05ac14f80e1f80f0001f8,A Truly Absurd PSA With Zombies Makes No Sense Until You Watch It The Whole Way Through,3417,92
52d05ac14f80e1f80f0001f8,A Truly Absurd PSA With Zombies Makes No Sense Until You Watch It The Whole Way Through,3381,96
52d05ac14f80e1f80f0001f8,A Truly Absurd PSA With Zombies Makes No Sense Until You Watch It The Whole Way Through,3516,109
52d05ac14f80e1f80f0001f8,A Truly Absurd PSA With Zombies Makes No Sense Until You Watch It The Whole Way Through,3372,132
52d02feb4170696ab000418f,"To The Middle School Kid Whose Life Is Misery, Here's A Special Message To You From A Giant Nerd",2810,93
